index,pot_time,pot_maxima,Peak_period
6575,2000-07-01 18:00:00,1.57275390625,5.248390197753906
6623,2000-07-13 18:00:00,1.53955078125,5.204444885253906
6643,2000-07-18 18:00:00,1.793212890625,5.683937072753906
6655,2000-07-21 18:00:00,1.160888671875,4.750343322753906
6712,2000-08-05 00:00:00,0.903564453125,4.355812072753906
6739,2000-08-11 18:00:00,0.9033203125,4.290382385253906
6791,2000-08-24 18:00:00,0.996826171875,4.469581604003906
6811,2000-08-29 18:00:00,0.987548828125,4.327491760253906
6994,2000-10-14 12:00:00,0.957275390625,4.744972229003906
7078,2000-11-04 12:00:00,1.181640625,5.232276916503906
7094,2000-11-08 12:00:00,1.3524169921875,5.692726135253906
7129,2000-11-17 06:00:00,1.258056640625,5.214210510253906
7157,2000-11-24 06:00:00,1.152099609375,4.782081604003906
7181,2000-11-30 06:00:00,1.1953125,5.172706604003906
7214,2000-12-08 12:00:00,1.1439208984375,5.281105041503906
7257,2000-12-19 06:00:00,1.267822265625,5.198097229003906
7306,2000-12-31 12:00:00,1.166015625,5.267433166503906
7318,2001-01-03 12:00:00,1.06884765625,5.118019104003906
7333,2001-01-07 06:00:00,0.950927734375,4.712257385253906
7354,2001-01-12 12:00:00,1.184814453125,5.433937072753906
7370,2001-01-16 12:00:00,0.961669921875,4.843605041503906
7394,2001-01-22 12:00:00,0.959716796875,4.710304260253906
7434,2001-02-01 12:00:00,1.201904296875,5.225929260253906
7462,2001-02-08 12:00:00,1.364013671875,5.674659729003906
7486,2001-02-14 12:00:00,1.166748046875,5.232276916503906
7541,2001-02-28 06:00:00,1.401611328125,5.320167541503906
7553,2001-03-03 06:00:00,1.257080078125,5.204933166503906
7565,2001-03-06 06:00:00,1.623291015625,5.732765197753906
7578,2001-03-09 12:00:00,0.951171875,5.134620666503906
7614,2001-03-18 12:00:00,0.97998046875,4.935890197753906
7626,2001-03-21 12:00:00,0.953857421875,4.772315979003906
7682,2001-04-04 12:00:00,1.318115234375,5.367530822753906
7749,2001-04-21 06:00:00,1.00244140625,4.784034729003906
7793,2001-05-02 06:00:00,1.171875,4.909034729003906
7870,2001-05-21 12:00:00,0.929931640625,4.569679260253906
7891,2001-05-26 18:00:00,0.99609375,4.551612854003906
7911,2001-05-31 18:00:00,1.2418212890625,4.723976135253906
7935,2001-06-06 18:00:00,0.9912109375,4.313819885253906
7951,2001-06-10 18:00:00,1.847900390625,5.666847229003906
7967,2001-06-14 18:00:00,1.1181640625,4.712257385253906
7987,2001-06-19 18:00:00,1.196533203125,4.756202697753906
8007,2001-06-24 18:00:00,1.18603515625,4.699073791503906
8023,2001-06-28 18:00:00,1.58837890625,5.291847229003906
8035,2001-07-01 18:00:00,1.432373046875,5.196144104003906
8047,2001-07-04 18:00:00,1.392822265625,5.151710510253906
8063,2001-07-08 18:00:00,1.430419921875,5.183937072753906
8079,2001-07-12 18:00:00,1.514404296875,5.210792541503906
8095,2001-07-16 18:00:00,0.92333984375,4.317237854003906
8167,2001-08-03 18:00:00,1.249267578125,4.764503479003906
8183,2001-08-07 18:00:00,1.2236328125,4.846534729003906
8232,2001-08-20 00:00:00,1.08837890625,4.897804260253906
8251,2001-08-24 18:00:00,1.471435546875,5.196632385253906
8279,2001-08-31 18:00:00,1.092041015625,4.406105041503906
8369,2001-09-23 06:00:00,0.97900390625,4.693214416503906
8489,2001-10-23 06:00:00,1.199462890625,5.083839416503906
8501,2001-10-26 06:00:00,0.94580078125,4.738136291503906
8538,2001-11-04 12:00:00,0.944580078125,4.763526916503906
8558,2001-11-09 12:00:00,0.902587890625,4.796730041503906
8577,2001-11-14 06:00:00,1.069091796875,4.987648010253906
8602,2001-11-20 12:00:00,1.0732421875,5.260841369628906
8626,2001-11-26 12:00:00,1.014892578125,5.134864807128906
8645,2001-12-01 06:00:00,1.190673828125,5.118019104003906
8657,2001-12-04 06:00:00,0.9228515625,4.729835510253906
8693,2001-12-13 06:00:00,1.6474609375,5.732765197753906
8713,2001-12-18 06:00:00,1.72216796875,5.746925354003906
8725,2001-12-21 06:00:00,0.958740234375,4.484718322753906
8749,2001-12-27 06:00:00,1.5107421875,5.713722229003906
8768,2002-01-01 00:00:00,1.45654296875,5.855812072753906
8790,2002-01-06 12:00:00,1.351318359375,5.785011291503906
8815,2002-01-12 18:00:00,1.2265625,4.769874572753906
8842,2002-01-19 12:00:00,1.304931640625,5.608253479003906
8878,2002-01-28 12:00:00,1.262451171875,5.460304260253906
8894,2002-02-01 12:00:00,1.438232421875,5.633644104003906
8914,2002-02-06 12:00:00,1.385986328125,5.785499572753906
8935,2002-02-11 18:00:00,1.6611328125,6.147804260253906
8962,2002-02-18 12:00:00,1.267578125,5.244972229003906
8982,2002-02-23 12:00:00,1.7314453125,6.284034729003906
8994,2002-02-26 12:00:00,1.11279296875,5.175636291503906
9018,2002-03-04 12:00:00,1.2724609375,5.571144104003906
9030,2002-03-07 12:00:00,1.09130859375,5.189308166503906
9042,2002-03-10 12:00:00,0.904541015625,4.649269104003906
9054,2002-03-13 12:00:00,1.252685546875,5.429542541503906
9069,2002-03-17 06:00:00,1.735595703125,5.716651916503906
9133,2002-04-02 06:00:00,1.5009765625,5.633155822753906
9154,2002-04-07 12:00:00,0.93017578125,4.800636291503906
9166,2002-04-10 12:00:00,1.4736328125,5.938331604003906
9201,2002-04-19 06:00:00,1.3427734375,5.206886291503906
9386,2002-06-04 12:00:00,0.995361328125,4.306739807128906
9431,2002-06-15 18:00:00,1.34716796875,4.861671447753906
9447,2002-06-19 18:00:00,1.03125,4.730812072753906
9462,2002-06-23 12:00:00,1.56591796875,5.191261291503906
9475,2002-06-26 18:00:00,0.919921875,4.327003479003906
9495,2002-07-01 18:00:00,1.33984375,5.009132385253906
9543,2002-07-13 18:00:00,1.0302734375,4.708839416503906
9567,2002-07-19 18:00:00,0.986572265625,4.273780822753906
9599,2002-07-27 18:00:00,1.113525390625,4.743507385253906
9639,2002-08-06 18:00:00,1.24462890625,4.744972229003906
9655,2002-08-10 18:00:00,1.212646484375,4.736183166503906
9679,2002-08-16 18:00:00,1.326416015625,4.818702697753906
9699,2002-08-21 18:00:00,1.1864013671875,4.703956604003906
9865,2002-10-02 06:00:00,0.9482421875,4.334815979003906
9926,2002-10-17 12:00:00,1.210205078125,5.190773010253906
9941,2002-10-21 06:00:00,0.9970703125,4.715187072753906
9953,2002-10-24 06:00:00,1.14404296875,5.010597229003906
9997,2002-11-04 06:00:00,0.9921875,4.659034729003906
10045,2002-11-16 06:00:00,1.0670166015625,4.695167541503906
10065,2002-11-21 06:00:00,0.989013671875,4.763282775878906
10097,2002-11-29 06:00:00,1.300048828125,5.170753479003906
10122,2002-12-05 12:00:00,1.088134765625,5.258155822753906
10142,2002-12-10 12:00:00,1.109130859375,5.173194885253906
10158,2002-12-14 12:00:00,1.220947265625,5.311378479003906
10226,2002-12-31 12:00:00,1.230224609375,5.725929260253906
10238,2003-01-03 12:00:00,1.05517578125,5.247901916503906
10254,2003-01-07 12:00:00,0.971923828125,4.783546447753906
10282,2003-01-14 12:00:00,1.090576171875,5.280616760253906
10310,2003-01-21 12:00:00,1.59716796875,6.061378479003906
10337,2003-01-28 06:00:00,1.3193359375,5.254249572753906
10365,2003-02-04 06:00:00,1.6907958984375,5.701026916503906
10400,2003-02-13 00:00:00,1.447509765625,5.588233947753906
10429,2003-02-20 06:00:00,1.38720703125,5.285011291503906
10462,2003-02-28 12:00:00,1.10498046875,4.668312072753906
10477,2003-03-04 06:00:00,1.79736328125,6.084815979003906
10489,2003-03-07 06:00:00,1.288330078125,5.268898010253906
10502,2003-03-10 12:00:00,0.9150390625,4.701026916503906
10526,2003-03-16 12:00:00,1.021240234375,4.864112854003906
10565,2003-03-26 06:00:00,1.474365234375,5.343605041503906
10585,2003-03-31 06:00:00,1.007568359375,4.786964416503906
10614,2003-04-07 12:00:00,1.952392578125,6.241065979003906
10637,2003-04-13 06:00:00,1.241455078125,5.169776916503906
10741,2003-05-09 06:00:00,1.203857421875,5.145851135253906
10754,2003-05-12 12:00:00,0.923828125,4.722511291503906
10883,2003-06-13 18:00:00,1.119384765625,4.693214416503906
10899,2003-06-17 18:00:00,0.97021484375,4.668312072753906
10919,2003-06-22 18:00:00,1.638427734375,5.709815979003906
10939,2003-06-27 18:00:00,1.07470703125,4.718116760253906
10963,2003-07-03 18:00:00,1.610107421875,5.148780822753906
10975,2003-07-06 18:00:00,0.9365234375,4.363136291503906
10988,2003-07-10 00:00:00,1.445068359375,5.491554260253906
11003,2003-07-13 18:00:00,1.977783203125,5.737648010253906
11019,2003-07-17 18:00:00,1.516357421875,5.177589416503906
11031,2003-07-20 18:00:00,1.7431640625,5.608253479003906
11047,2003-07-24 18:00:00,1.907470703125,5.738624572753906
11063,2003-07-28 18:00:00,1.297607421875,5.017921447753906
11083,2003-08-02 18:00:00,1.304443359375,5.100440979003906
11171,2003-08-24 18:00:00,1.0263671875,4.407081604003906
11183,2003-08-27 18:00:00,1.175537109375,4.728858947753906
11207,2003-09-02 18:00:00,1.156005859375,4.708839416503906
11219,2003-09-05 18:00:00,1.061279296875,4.389503479003906
11333,2003-10-04 06:00:00,1.1240234375,4.808448791503906
11373,2003-10-14 06:00:00,1.2938232421875,5.248634338378906
11386,2003-10-17 12:00:00,1.132080078125,5.171241760253906
11398,2003-10-20 12:00:00,0.9554443359375,4.778663635253906
11434,2003-10-29 12:00:00,1.2724609375,5.631202697753906
11462,2003-11-05 12:00:00,0.98388671875,5.109230041503906
11482,2003-11-10 12:00:00,1.494140625,5.953468322753906
11506,2003-11-16 12:00:00,0.939697265625,4.720069885253906
11522,2003-11-20 12:00:00,1.385498046875,5.792823791503906
11541,2003-11-25 06:00:00,1.614501953125,5.704933166503906
11562,2003-11-30 12:00:00,1.216796875,5.620460510253906
11629,2003-12-17 06:00:00,1.0830078125,5.120460510253906
11646,2003-12-21 12:00:00,0.916748046875,4.801124572753906
11658,2003-12-24 12:00:00,1.21826171875,5.354347229003906
11674,2003-12-28 12:00:00,1.03857421875,5.083351135253906
11697,2004-01-03 06:00:00,1.423095703125,5.657081604003906
11717,2004-01-08 06:00:00,1.804931640625,6.180030822753906
11729,2004-01-11 06:00:00,1.295654296875,5.229347229003906
11754,2004-01-17 12:00:00,1.336181640625,5.360206604003906
11774,2004-01-22 12:00:00,1.6162109375,5.869483947753906
11837,2004-02-07 06:00:00,1.065185546875,4.689308166503906
11857,2004-02-12 06:00:00,1.624267578125,5.743507385253906
11898,2004-02-22 12:00:00,1.015869140625,5.132667541503906
11950,2004-03-06 12:00:00,1.120361328125,5.006202697753906
11978,2004-03-13 12:00:00,0.9501953125,4.750343322753906
12018,2004-03-23 12:00:00,1.1748046875,4.853858947753906
12034,2004-03-27 12:00:00,1.718017578125,6.181495666503906
12065,2004-04-04 06:00:00,1.61181640625,5.580421447753906
12094,2004-04-11 12:00:00,1.1826171875,5.212745666503906
12145,2004-04-24 06:00:00,0.9217529296875,4.657081604003906
12161,2004-04-28 06:00:00,1.010986328125,4.819190979003906
12258,2004-05-22 12:00:00,0.9306640625,4.341651916503906
12344,2004-06-13 00:00:00,1.648193359375,5.446144104003906
12407,2004-06-28 18:00:00,1.01708984375,4.626808166503906
12435,2004-07-05 18:00:00,1.14208984375,4.656593322753906
12491,2004-07-19 18:00:00,1.2392578125,4.754737854003906
12511,2004-07-24 18:00:00,1.257568359375,4.801368713378906
12523,2004-07-27 18:00:00,1.87060546875,5.687355041503906
12535,2004-07-30 18:00:00,1.2303466796875,4.759132385253906
12563,2004-08-06 18:00:00,1.726806640625,5.671241760253906
12575,2004-08-09 18:00:00,0.91943359375,4.295265197753906
12591,2004-08-13 18:00:00,0.90185546875,4.289405822753906
12607,2004-08-17 18:00:00,1.796875,5.615577697753906
12627,2004-08-22 18:00:00,1.75537109375,5.662940979003906
12826,2004-10-11 12:00:00,1.20751953125,5.393165588378906
12838,2004-10-14 12:00:00,1.1484375,5.250831604003906
12868,2004-10-22 00:00:00,0.95166015625,5.054542541503906
12882,2004-10-25 12:00:00,1.01953125,4.851417541503906
12913,2004-11-02 06:00:00,1.3624267578125,5.212745666503906
12958,2004-11-13 12:00:00,1.0712890625,4.866554260253906
13046,2004-12-05 12:00:00,1.505859375,6.043312072753906
13060,2004-12-09 00:00:00,1.130126953125,5.293800354003906
13077,2004-12-13 06:00:00,1.013671875,4.805519104003906
13102,2004-12-19 12:00:00,1.015380859375,5.132667541503906
13126,2004-12-25 12:00:00,1.57861328125,5.718116760253906
13150,2004-12-31 12:00:00,1.24072265625,5.256202697753906
13162,2005-01-03 12:00:00,0.927734375,4.674659729003906
13205,2005-01-14 06:00:00,1.507568359375,5.776710510253906
13225,2005-01-19 06:00:00,1.4833984375,5.488136291503906
13237,2005-01-22 06:00:00,1.689208984375,5.707374572753906
13266,2005-01-29 12:00:00,1.20556640625,5.182960510253906
13278,2005-02-01 12:00:00,1.64453125,6.075050354003906
13322,2005-02-12 12:00:00,1.1953125,5.231300354003906
13334,2005-02-15 12:00:00,1.159912109375,5.239112854003906
13346,2005-02-18 12:00:00,1.3359375,5.495460510253906
13358,2005-02-21 12:00:00,1.62109375,5.963722229003906
13373,2005-02-25 06:00:00,1.56396484375,5.683448791503906
13402,2005-03-04 12:00:00,1.7607421875,6.208839416503906
13417,2005-03-08 06:00:00,1.277099609375,5.163917541503906
13430,2005-03-11 12:00:00,1.745361328125,6.130226135253906
13505,2005-03-30 06:00:00,0.98095703125,4.641944885253906
13542,2005-04-08 12:00:00,0.9267578125,4.418312072753906
13557,2005-04-12 06:00:00,1.608154296875,5.787940979003906
13577,2005-04-17 06:00:00,1.474853515625,5.441749572753906
13592,2005-04-21 00:00:00,1.02099609375,5.265480041503906
13605,2005-04-24 06:00:00,1.04443359375,5.115577697753906
13654,2005-05-06 12:00:00,1.548828125,5.273780822753906
13705,2005-05-19 06:00:00,0.959716796875,4.444190979003906
13751,2005-05-30 18:00:00,1.032958984375,4.686378479003906
13799,2005-06-11 18:00:00,1.355224609375,5.131202697753906
13835,2005-06-20 18:00:00,1.1865234375,4.733253479003906
13855,2005-06-25 18:00:00,1.01513671875,4.328468322753906
13875,2005-06-30 18:00:00,1.866943359375,5.661476135253906
13887,2005-07-03 18:00:00,1.025146484375,4.687355041503906
13903,2005-07-07 18:00:00,1.035400390625,4.533546447753906
13915,2005-07-10 18:00:00,1.62744140625,5.453468322753906
13927,2005-07-13 18:00:00,1.26611328125,4.770851135253906
13943,2005-07-17 18:00:00,1.738525390625,5.618019104003906
13983,2005-07-27 18:00:00,1.42578125,5.161720275878906
13999,2005-07-31 18:00:00,1.162109375,4.736671447753906
14011,2005-08-03 18:00:00,1.357177734375,4.796974182128906
14031,2005-08-08 18:00:00,1.58935546875,5.229103088378906
14175,2005-09-13 18:00:00,1.2216796875,4.810890197753906
14306,2005-10-16 12:00:00,0.9522705078125,4.724464416503906
14330,2005-10-22 12:00:00,0.956298828125,5.132667541503906
14393,2005-11-07 06:00:00,0.91650390625,4.660499572753906
