index,pot_time,pot_maxima,Peak_period
16839,2007-07-11 18:00:00,1.0399994850158691,4.520851135253906
16851,2007-07-14 18:00:00,1.2455730438232422,4.984474182128906
16871,2007-07-19 18:00:00,1.5176315307617188,5.366065979003906
16887,2007-07-23 18:00:00,1.393937349319458,4.809913635253906
16899,2007-07-26 18:00:00,1.6238555908203125,5.268409729003906
16931,2007-08-03 18:00:00,1.0067166090011597,4.636573791503906
16943,2007-08-06 18:00:00,1.4569072723388672,5.197120666503906
16963,2007-08-11 18:00:00,1.407956600189209,4.803565979003906
16995,2007-08-19 18:00:00,1.023323893547058,4.738136291503906
17015,2007-08-24 18:00:00,1.5389881134033203,5.281593322753906
17047,2007-09-01 18:00:00,1.2268893718719482,4.726417541503906
17059,2007-09-04 18:00:00,1.0344610214233398,4.362159729003906
17071,2007-09-07 18:00:00,1.7408485412597656,5.561134338378906
17083,2007-09-10 18:00:00,1.0788644552230835,4.618019104003906
17136,2007-09-24 00:00:00,1.1277267932891846,4.696144104003906
17214,2007-10-13 12:00:00,1.6464815139770508,6.063575744628906
17241,2007-10-20 06:00:00,1.3478775024414062,5.264015197753906
17305,2007-11-05 06:00:00,1.1444473266601562,4.722999572753906
17369,2007-11-21 06:00:00,1.4297256469726562,5.362648010253906
17390,2007-11-26 12:00:00,1.030693769454956,4.694190979003906
17410,2007-12-01 12:00:00,1.1021671295166016,4.956398010253906
17429,2007-12-06 06:00:00,1.3113155364990234,5.196632385253906
17466,2007-12-15 12:00:00,1.3241863250732422,5.251319885253906
17514,2007-12-27 12:00:00,1.1465702056884766,4.983497619628906
17526,2007-12-30 12:00:00,1.611734390258789,5.738624572753906
17538,2008-01-02 12:00:00,1.3848981857299805,5.515724182128906
17573,2008-01-11 06:00:00,1.6867647171020508,5.715187072753906
17586,2008-01-14 12:00:00,1.0777027606964111,5.057472229003906
17598,2008-01-17 12:00:00,1.8720054626464844,6.179542541503906
17610,2008-01-20 12:00:00,1.3212261199951172,5.167335510253906
17622,2008-01-23 12:00:00,1.0906617641448977,5.034034729003906
17657,2008-02-01 06:00:00,1.5085077285766602,5.352882385253906
17682,2008-02-07 12:00:00,2.041954040527344,6.363624572753906
17698,2008-02-11 12:00:00,1.191422939300537,4.951026916503906
17725,2008-02-18 06:00:00,1.4560871124267578,5.497901916503906
17754,2008-02-25 12:00:00,1.799809455871582,6.192237854003906
17798,2008-03-07 12:00:00,1.4702472686767578,5.534523010253906
17814,2008-03-11 12:00:00,1.2721070051193235,5.168800354003906
17838,2008-03-17 12:00:00,1.1059510707855225,4.856300354003906
17882,2008-03-28 12:00:00,1.6868219375610352,6.156105041503906
17914,2008-04-05 12:00:00,1.158456802368164,5.125831604003906
17926,2008-04-08 12:00:00,1.2869658470153809,5.264503479003906
17998,2008-04-26 12:00:00,1.0864537954330444,4.872413635253906
18171,2008-06-08 18:00:00,1.1483004093170166,4.711769104003906
18187,2008-06-12 18:00:00,1.0104656219482422,4.319679260253906
18203,2008-06-16 18:00:00,1.0560767650604248,4.326515197753906
18215,2008-06-19 18:00:00,1.1615819931030271,4.358741760253906
18243,2008-06-26 18:00:00,1.0113987922668457,4.337745666503906
18255,2008-06-29 18:00:00,1.640334129333496,5.559425354003906
18267,2008-07-02 18:00:00,1.000191569328308,4.454444885253906
18279,2008-07-05 18:00:00,1.0190033912658691,4.118995666503906
18291,2008-07-08 18:00:00,1.0271260738372805,3.953956604003906
18323,2008-07-16 18:00:00,1.3329882621765137,4.756202697753906
18335,2008-07-19 18:00:00,1.4561636447906494,4.865577697753906
18351,2008-07-23 18:00:00,1.1916862726211548,4.695655822753906
18363,2008-07-26 18:00:00,1.9547796249389648,5.670265197753906
18375,2008-07-29 18:00:00,1.9432506561279297,5.730812072753906
18391,2008-08-02 18:00:00,1.5368475914001465,5.231300354003906
18403,2008-08-05 18:00:00,1.7567853927612305,5.510353088378906
18415,2008-08-08 18:00:00,1.372415542602539,4.840675354003906
