index,pot_time,pot_maxima,Peak_period
1506,1997-01-11 12:00:00,0.6524658203125,5.327491760253906
1527,1997-01-16 18:00:00,0.6439208984375,5.546730041503906
1547,1997-01-21 18:00:00,0.6463623046875,4.823829650878906
1560,1997-01-25 00:00:00,0.6214599609375,4.946632385253906
1575,1997-01-28 18:00:00,0.7962278127670288,5.791358947753906
1667,1997-02-20 18:00:00,0.506591796875,5.037940979003906
1714,1997-03-04 12:00:00,0.7001953125,5.627784729003906
1742,1997-03-11 12:00:00,0.7130126953125,5.560401916503906
1760,1997-03-16 00:00:00,0.593017578125,4.259620666503906
1787,1997-03-22 18:00:00,0.8853111267089844,5.876808166503906
1815,1997-03-29 18:00:00,1.046142578125,6.066749572753906
1843,1997-04-05 18:00:00,0.8583984375,5.591651916503906
1878,1997-04-14 12:00:00,0.51904296875,5.265968322753906
1892,1997-04-18 00:00:00,0.6328125,5.163917541503906
1905,1997-04-21 06:00:00,0.606897234916687,5.511573791503906
1927,1997-04-26 18:00:00,0.6014404296875,5.025733947753906
2058,1997-05-29 12:00:00,0.6258544921875,5.192237854003906
2132,1997-06-17 00:00:00,0.510986328125,4.590187072753906
2154,1997-06-22 12:00:00,0.5894775390625,6.235206604003906
2166,1997-06-25 12:00:00,0.625244140625,6.379737854003906
2196,1997-07-03 00:00:00,0.6414794921875,4.827980041503906
2221,1997-07-09 06:00:00,0.5039942860603333,5.221534729003906
2252,1997-07-17 00:00:00,0.523193359375,4.935890197753906
2264,1997-07-20 00:00:00,0.552490234375,5.750343322753906
2302,1997-07-29 12:00:00,0.60595703125,7.579933166503906
2320,1997-08-03 00:00:00,0.519287109375,5.221046447753906
2344,1997-08-09 00:00:00,0.5146484375,4.420509338378906
2566,1997-10-03 12:00:00,0.503946840763092,4.741065979003906
2591,1997-10-09 18:00:00,0.7340087890625,5.405128479003906
2610,1997-10-14 12:00:00,0.67822265625,5.343605041503906
2624,1997-10-18 00:00:00,0.7147216796875,5.443458557128906
2664,1997-10-28 00:00:00,0.8118896484375,5.437355041503906
2680,1997-11-01 00:00:00,0.6009521484375,5.051612854003906
2698,1997-11-05 12:00:00,0.58642578125,4.747413635253906
2722,1997-11-11 12:00:00,0.7398536205291748,5.158546447753906
2738,1997-11-15 12:00:00,0.6558837890625,5.304542541503906
2750,1997-11-18 12:00:00,0.55322265625,4.643653869628906
2786,1997-11-27 12:00:00,0.7620153427124023,5.533058166503906
2802,1997-12-01 12:00:00,0.7247314453125,5.197120666503906
2822,1997-12-06 12:00:00,0.62890625,5.367042541503906
2838,1997-12-10 12:00:00,0.638427734375,5.102394104003906
2894,1997-12-24 12:00:00,0.6516175270080566,4.960304260253906
2914,1997-12-29 12:00:00,0.6629638671875,5.797706604003906
2926,1998-01-01 12:00:00,0.850916862487793,6.180519104003906
2945,1998-01-06 06:00:00,0.652099609375,5.208351135253906
2962,1998-01-10 12:00:00,0.7421875,5.542823791503906
